Profiling results:
------------------

Executable name: D:\GitHub\VisualFBEditor\Controls\MyFbFramework\examples\Grid\Grid Example.exe
Launched on: 02-09-2025, 11:50:06
Total program execution time: 300.9 seconds


Per function results:

        Function:                                                                         Count:       Time:    Total%:    Proc%:
        __ZN2MY3SYS6OBJECTD1Ev                                                                 2     0.00000      0.00%     7.94%
        FB_STRDELETE                                                                           2     0.00000      0.00%     6.35%
        __ZN4LISTD1Ev                                                                          2     0.00000      0.00%     1.59%

__ZN2MY3SYS5FORMS10ANCHORTYPEC1Ev                                                              9     0.00000      0.00%

        __ZN2MY3SYS6OBJECTC1Ev                                                                 9     0.00000      0.00%    46.67%

__ZN2MY3SYS5FORMS10ANCHORTYPED1Ev                                                              2     0.00000      0.00%

        __ZN2MY3SYS6OBJECTD1Ev                                                                 2     0.00000      0.00%    38.46%

__ZN2MY3SYS5FORMS10GRIDCOLUMN11HINT__set__ERw@8                                                6     0.00001      0.00%

        WLET                                                                                   6     0.00001      0.00%    76.54%

__ZN2MY3SYS5FORMS10GRIDCOLUMN11TEXT__set__ERw@8                                                6     0.00001      0.00%

        WLET                                                                                   6     0.00001      0.00%    85.25%

__ZN2MY3SYS5FORMS10GRIDCOLUMN12WIDTH__get__Ev@4                                                6     0.00010      0.00%

        SNDMSG                                                                                 6     0.00010      0.00%    94.39%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HANDLE__get__Ev@4                              12     0.00000      0.00%     0.48%

__ZN2MY3SYS5FORMS10GRIDCOLUMN12WIDTH__set__El@8                                                6     0.00000      0.00%

        __ZN2MY3SYS5FORMS10GRIDCOLUMN6UPDATEEv@4                                               6     0.00000      0.00%     8.33%

__ZN2MY3SYS5FORMS10GRIDCOLUMNC1Ev                                                              6     0.00002      0.00%

        __ZN2MY3SYS5FORMS10GRIDCOLUMN11HINT__set__ERw@8                                        6     0.00001      0.00%    37.33%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN11TEXT__set__ERw@8                                        6     0.00001      0.00%    28.11%
        __ZN2MY3SYS6OBJECTC1Ev                                                                 6     0.00000      0.00%    10.60%
        GETSYSCOLOR                                                                           12     0.00000      0.00%     3.23%

__ZN2MY3SYS5FORMS10GRIDCOLUMND1Ev                                                              6     0.00001      0.00%

        DEALLOCATE                                                                            12     0.00000      0.00%    42.42%
        __ZN2MY3SYS6OBJECTD1Ev                                                                 6     0.00000      0.00%     7.58%

__ZN2MY3SYS5FORMS11GRIDCOLUMNS12COUNT__get__Ev@4                                              16     0.00000      0.00%

        __ZN4LIST12COUNT__get__Ev@4                                                           16     0.00000      0.00%    17.14%

__ZN2MY3SYS5FORMS11GRIDCOLUMNS3ADDERwllNS1_12COLUMNFORMATEbll@32                               6     0.00007      0.00%

        __ZN2MY3SYS5FORMS10GRIDCOLUMNC1Ev                                                      6     0.00002      0.00%    31.09%
        __ZN2MY3SYS6OBJECT6SCALEXEf@8                                                          6     0.00001      0.00%    14.76%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN11TEXT__set__ERw@8                                        6     0.00001      0.00%    10.17%
        __ZN4LIST3ADDEPv@8                                                                     6     0.00000      0.00%     4.87%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN12WIDTH__set__El@8                                        6     0.00000      0.00%     3.44%
        __ZN2MY3SYS5FORMS8GRIDROWS12COUNT__get__Ev@4                                           6     0.00000      0.00%     2.29%
        ALLOCATE                                                                               6     0.00000      0.00%     2.29%
        __ZN4LIST12COUNT__get__Ev@4                                                            6     0.00000      0.00%     0.72%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN16BACKCOLOR__set__El@8                                    6     0.00000      0.00%     0.72%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN15EDITABLE__set__Eb@8                                     6     0.00000      0.00%     0.72%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN16FORECOLOR__set__El@8                                    6     0.00000      0.00%     0.57%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN13FORMAT__set__ENS1_12COLUMNFORMATE@8                     6     0.00000      0.00%     0.57%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN17IMAGEINDEX__get__Ev@4                                   6     0.00000      0.00%     0.57%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HANDLE__get__Ev@4                               6     0.00000      0.00%     0.43%
        FB_WSTRLEN                                                                             6     0.00000      0.00%     0.43%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN17IMAGEINDEX__set__El@8                                   6     0.00000      0.00%     0.43%

__ZN2MY3SYS5FORMS11GRIDCOLUMNS5CLEAREv@4                                                       1     0.00208      0.00%

        SENDMESSAGE                                                                            6     0.00206      0.00%    98.84%
        __ZN2MY3SYS5FORMS10GRIDCOLUMND1Ev                                                      6     0.00001      0.00%     0.32%
        DEALLOCATE                                                                             6     0.00000      0.00%     0.11%
        __ZN4LIST5CLEAREv@4                                                                    1     0.00000      0.00%     0.11%
        __ZN2MY3SYS5FORMS11GRIDCOLUMNS12COUNT__get__Ev@4                                       1     0.00000      0.00%     0.04%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HANDLE__get__Ev@4                              12     0.00000      0.00%     0.03%
        __ZN4LIST6REMOVEEl@8                                                                   6     0.00000      0.00%     0.02%

__ZN2MY3SYS5FORMS11GRIDCOLUMNSC1Ev                                                             1     0.00001      0.00%

        __ZN2MY3SYS5FORMS11GRIDCOLUMNS5CLEAREv@4                                               1     0.00000      0.00%    34.00%
        __ZN2MY3SYS6OBJECTC1Ev                                                                 1     0.00000      0.00%    26.00%
        __ZN4LISTC1Ev                                                                          1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS11GRIDCOLUMNSD1Ev                                                             1     0.00000      0.00%

        __ZN2MY3SYS5FORMS11GRIDCOLUMNS5CLEAREv@4                                               1     0.00000      0.00%    25.71%
        __ZN4LISTD1Ev                                                                          1     0.00000      0.00%     2.86%
        __ZN2MY3SYS6OBJECTD1Ev                                                                 1     0.00000      0.00%     2.86%

__ZN2MY3SYS5FORMS11GRIDCOLUMNSixEl@8                                                           1     0.00000      0.00%

        __ZN2MY3SYS5FORMS11GRIDCOLUMNS13COLUMN__get__El@8                                      1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS13COMMANDBUTTON11TEXT__set__ERw@8                                             9     0.00002      0.00%

        __ZN2MY3SYS5FORMS7CONTROL11TEXT__set__ERw@8                                            9     0.00002      0.00%    78.26%

__ZN2MY3SYS5FORMS13COMMANDBUTTON15TABINDEX__set__El@8                                          9     0.00000      0.00%

        __ZN2MY3SYS5FORMS7CONTROL14CHANGETABINDEXEl@8                                          9     0.00000      0.00%    33.33%

__ZN2MY3SYS5FORMS13COMMANDBUTTONC1Ev                                                           9     0.00098      0.00%

        __ZN2MY3SYS5FORMS7CONTROLC1Ev                                                          9     0.00071      0.00%    72.44%
        __ZN2MY3SYS7DRAWING11GRAPHICTYPEC1Ev                                                   9     0.00010      0.00%    10.19%
        __ZN2MY3SYS5FORMS7CONTROL13REGISTERCLASSERwS3_Pv@12                                    9     0.00010      0.00%     9.97%
        WLET                                                                                  18     0.00002      0.00%     2.15%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HEIGHT__set__El@8                               9     0.00001      0.00%     1.42%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT12WIDTH__set__El@8                                9     0.00001      0.00%     1.41%
        ABS_                                                                                  18     0.00000      0.00%     0.12%
        __ZN2MY3SYS5FORMS7CONTROL12STYLE__set__El@8                                            9     0.00000      0.00%     0.04%
        __ZN2MY3SYS5FORMS7CONTROL14EXSTYLE__set__El@8                                          9     0.00000      0.00%     0.02%

__ZN2MY3SYS5FORMS13COMMANDBUTTOND1Ev                                                           9     0.00627      0.00%

        __ZN2MY3SYS5FORMS7CONTROLD1Ev                                                          9     0.00621      0.00%    98.99%
        __ZN2MY3SYS7DRAWING11GRAPHICTYPED1Ev                                                   9     0.00005      0.00%     0.85%

__ZN2MY3SYS5FORMS15SIZECONSTRAINTSC1Ev                                                         9     0.00000      0.00%

        __ZN2MY3SYS6OBJECTC1Ev                                                                 9     0.00000      0.00%    57.89%

__ZN2MY3SYS5FORMS15SIZECONSTRAINTSD1Ev                                                         2     0.00000      0.00%

        __ZN2MY3SYS6OBJECTD1Ev                                                                 2     0.00000      0.00%    18.18%

__ZN2MY3SYS5FORMS16CONTAINERCONTROL14PROCESSMESSAGEER7MESSAGE@8                                1     0.00000      0.00%

        __ZN2MY3SYS5FORMS7CONTROL14PROCESSMESSAGEER7MESSAGE@8                                  1     0.00000      0.00%    63.64%

__ZN2MY3SYS5FORMS16CONTAINERCONTROLC1Ev                                                        1     0.00022      0.00%

        __ZN2MY3SYS5FORMS7CONTROLC1Ev                                                          1     0.00021      0.00%    96.99%
        WLET                                                                                   1     0.00000      0.00%     1.14%

__ZN2MY3SYS5FORMS16CONTAINERCONTROLD1Ev                                                        1     0.00971      0.00%

        __ZN2MY3SYS5FORMS7CONTROLD1Ev                                                          1     0.00971      0.00%   100.00%

__ZN2MY3SYS5FORMS4FORM11TEXT__set__ERw@8                                                       1     0.00001      0.00%

        __ZN2MY3SYS5FORMS7CONTROL11TEXT__set__ERw@8                                            1     0.00000      0.00%    54.39%

__ZN2MY3SYS5FORMS4FORM12GETMENUITEMSEv@4                                                       1     0.00001      0.00%

        __ZN4LIST5CLEAREv@4                                                                    1     0.00000      0.00%     3.64%
        __ZN2MY3SYS5FORMS4FORM11MENU__get__Ev@4                                                1     0.00000      0.00%     3.64%

__ZN2MY3SYS5FORMS4FORM4SHOWEv@4                                                                1     0.08297      0.03%

        __ZN2MY3SYS5FORMS4FORM7Lt_5C6BEv@4                                                     1     0.08297      0.03%    99.99%
        ISICONIC                                                                               1     0.00000      0.00%     0.00%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HANDLE__get__Ev@4                               2     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS4FORM7Lt_5C6BEv@4                                                             1     0.08297      0.03%

        __ZN2MY3SYS5FORMS7CONTROL7Lt_4E30Ev@4                                                 13     0.03269      0.01%    39.41%
        __ZN2MY3SYS5FORMS7CONTROL7Lt_4E4CEv@4                                                  1     0.02269      0.01%    27.35%
        __ZN2MY3SYS5FORMS7CONTROL12BRINGTOFRONTEv@4                                            1     0.01619      0.01%    19.52%
        CREATEWINDOWEXW                                                                        1     0.00596      0.00%     7.19%
        __ZN2MY3SYS5FORMS7CONTROL6UPDATEEv@4                                                   1     0.00276      0.00%     3.33%
        __ZN2MY3SYS5FORMS7CONTROL7Lt_4E1FEb@8                                                  1     0.00189      0.00%     2.28%
        {fbfp}FvRN2MY3SYS5FORMS7CONTROLEE$1                                                    1     0.00050      0.00%     0.60%
        __ZN2MY3SYS5FORMS7CONTROL12REQUESTALIGNEllbPS2_@20                                    15     0.00015      0.00%     0.19%
        __ZN2MY3SYS7DRAWING4FONT13PARENT__set__EPNS0_6OBJECTE@8                                1     0.00005      0.00%     0.06%
        __ZN2MY3SYS6OBJECT6SCALEXEf@8                                                          2     0.00002      0.00%     0.02%
        SENDMESSAGE                                                                            1     0.00001      0.00%     0.01%
        SETPROP                                                                                1     0.00001      0.00%     0.01%
        SETWINDOWLONGPTR                                                                       1     0.00000      0.00%     0.00%
        __ZN2MY3SYS6OBJECT9CLASSNAMEEv@4                                                       2     0.00000      0.00%     0.00%
        FB_WSTRCOMPARE                                                                         4     0.00000      0.00%     0.00%
        ABS_                                                                                   6     0.00000      0.00%     0.00%
        __ZN2MY3SYS5FORMS7CONTROL11HINT__get__Ev@4                                             1     0.00000      0.00%     0.00%
        __ZN2MY3SYS5FORMS7CONTROL12STYLE__get__Ev@4                                            4     0.00000      0.00%     0.00%
        FB_WSTRINSTR                                                                           2     0.00000      0.00%     0.00%
        GETMODULEHANDLE                                                                        1     0.00000      0.00%     0.00%
        __ZN2MY3SYS5FORMS7CONTROL18CONTEXTMENU__get__Ev@4                                      1     0.00000      0.00%     0.00%
        __ZN4LIST12COUNT__get__Ev@4                                                            1     0.00000      0.00%     0.00%
        __ZN7USTRING4VPTREv@4                                                                  1     0.00000      0.00%     0.00%
        GETWINDOWLONGPTR                                                                       1     0.00000      0.00%     0.00%
        __ZN2MY3SYS5FORMS7CONTROL15SHOWHINT__get__Ev@4                                         1     0.00000      0.00%     0.00%
        __ZN2MY3SYS6OBJECT6SCALEYEf@8                                                          2     0.00000      0.00%     0.00%
        __ZN2MY3SYS5FORMS7CONTROL14EXSTYLE__get__Ev@4                                          1     0.00000      0.00%     0.00%
        __ZN2MY3SYS5FORMS7CONTROL12STYLE__set__El@8                                            1     0.00000      0.00%     0.00%
        __ZN2MY3SYS5FORMS7CONTROL12CONTROLCOUNTEv@4                                            1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS4FORMC1Ev                                                                     1     0.00035      0.00%

        __ZN2MY3SYS5FORMS16CONTAINERCONTROLC1Ev                                                1     0.00022      0.00%    62.01%
        __ZN2MY3SYS5FORMS7CONTROL16BACKCOLOR__set__El@8                                        1     0.00005      0.00%    13.22%
        __ZN2MY3SYS5FORMS7CONTROL13REGISTERCLASSERwS3_Pv@12                                    1     0.00003      0.00%     8.25%
        __ZN2MY3SYS7DRAWING11GRAPHICTYPEC1Ev                                                   1     0.00002      0.00%     6.58%
        __ZN2MY3SYS5FORMS4FORM11TEXT__set__ERw@8                                               1     0.00001      0.00%     1.61%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT12WIDTH__set__El@8                                1     0.00000      0.00%     1.24%
        __ZN2MY3SYS7DRAWING4ICONC1Ev                                                           1     0.00000      0.00%     1.02%
        WLET                                                                                   2     0.00000      0.00%     0.93%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HEIGHT__set__El@8                               1     0.00000      0.00%     0.93%
        __ZN2MY3SYS5FORMS4FORM20STARTPOSITION__set__El@8                                       1     0.00000      0.00%     0.37%
        GETSYSCOLOR                                                                            1     0.00000      0.00%     0.06%
        __ZN2MY3SYS7DRAWING6CANVAS11CTRL__set__EPNS0_14COMPONENTMODEL9COMPONENTE@8             1     0.00000      0.00%     0.03%
        __ZN2MY11APPLICATION15MAINFORM__get__Ev@4                                              1     0.00000      0.00%     0.03%
        __ZN2MY3SYS5FORMS7CONTROL14EXSTYLE__set__El@8                                          1     0.00000      0.00%     0.03%
        __ZN2MY3SYS5FORMS7CONTROL16BACKCOLOR__get__Ev@4                                        1     0.00000      0.00%     0.03%
        __ZN4LISTC1Ev                                                                          1     0.00000      0.00%     0.03%
        __ZN2MY3SYS5FORMS7CONTROL12STYLE__set__El@8                                            1     0.00000      0.00%     0.03%
        __ZN2MY11APPLICATION15MAINFORM__set__EPNS_3SYS5FORMS4FORME@8                           1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS4FORMD1Ev                                                                     1     0.00973      0.00%

        __ZN2MY3SYS5FORMS16CONTAINERCONTROLD1Ev                                                1     0.00971      0.00%    99.79%
        __ZN2MY3SYS7DRAWING11GRAPHICTYPED1Ev                                                   1     0.00001      0.00%     0.10%
        __ZN2MY3SYS7DRAWING4ICOND1Ev                                                           1     0.00000      0.00%     0.01%
        __ZN2MY3SYS5FORMS4FORM11MENU__set__EPNS1_8MAINMENUE@8                                  1     0.00000      0.00%     0.00%
        __ZN4LIST5CLEAREv@4                                                                    1     0.00000      0.00%     0.00%
        __ZN4LISTD1Ev                                                                          1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS4GRID16ROWSCOUNT__set__El@8                                                   1     0.08326      0.03%

        __ZN2MY3SYS5FORMS8GRIDROWS3ADDERwllllbll@36                                        19996     0.07665      0.03%    92.06%
        SENDMESSAGE                                                                            1     0.00351      0.00%     4.22%
        __ZN2MY3SYS5FORMS8GRIDROWS12COUNT__get__Ev@4                                           3     0.00000      0.00%     0.00%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HANDLE__get__Ev@4                               2     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS4GRID23SELECTEDROWINDEX__set__El@8                                            1     0.00004      0.00%

        SNDMSG                                                                                 2     0.00004      0.00%    94.19%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HANDLE__get__Ev@4                               3     0.00000      0.00%     0.48%

__ZN2MY3SYS5FORMS4GRID5CELLSEll@12                                                             8     0.00002      0.00%

        __ZN2MY3SYS5FORMS7GRIDROW4ITEMEl@8                                                     8     0.00001      0.00%    60.93%
        __ZN2MY3SYS5FORMS8GRIDROWS11ITEM__get__El@8                                            8     0.00000      0.00%    11.26%

__ZN2MY3SYS5FORMS4GRID7Lt_64CDEb@8                                                             1     0.00000      0.00%

        SHOWWINDOW                                                                             1     0.00000      0.00%    73.91%

__ZN2MY3SYS5FORMS4GRID7Lt_64E6Eb@8                                                             1     0.00001      0.00%

        SHOWWINDOW                                                                             1     0.00001      0.00%    80.56%

__ZN2MY3SYS5FORMS4GRID7Lt_64E8Eb@8                                                             1     0.00001      0.00%

        SHOWWINDOW                                                                             1     0.00000      0.00%    35.85%

__ZN2MY3SYS5FORMS4GRID7Lt_653BEb@8                                                             5     0.00002      0.00%

        SHOWWINDOW                                                                             5     0.00001      0.00%    75.14%

__ZN2MY3SYS5FORMS4GRID7Lt_6695Eb@8                                                             1     0.00004      0.00%

        SHOWWINDOW                                                                             1     0.00004      0.00%    98.74%

__ZN2MY3SYS5FORMS4GRID8DRAWRECTEP5HDC__R7tagRECTlll@24                                        60     0.00068      0.00%

        FILLRECT                                                                              60     0.00054      0.00%    79.40%
        __ZN2MY3SYS5FORMS10GRIDCOLUMN16BACKCOLOR__get__Ev@4                                   60     0.00001      0.00%     1.13%
        __ZN2MY3SYS5FORMS11GRIDCOLUMNS13COLUMN__get__El@8                                     60     0.00001      0.00%     1.08%
        __ZN2MY3SYS5FORMS7CONTROL16BACKCOLOR__get__Ev@4                                       40     0.00001      0.00%     0.88%
        DELETEOBJECT                                                                           4     0.00000      0.00%     0.38%
        CREATESOLIDBRUSH                                                                       4     0.00000      0.00%     0.35%

__ZN2MY3SYS5FORMS4GRIDC1Ev                                                                     1     0.00038      0.00%

        __ZN2MY3SYS5FORMS7TEXTBOXC1Ev                                                          1     0.00018      0.00%    46.73%
        __ZN2MY3SYS5FORMS7CONTROLC1Ev                                                          1     0.00010      0.00%    27.76%
        __ZN2MY3SYS5FORMS7CONTROL13REGISTERCLASSERwS3_Pv@12                                    1     0.00003      0.00%     7.97%
        __ZN2MY3SYS5FORMS7CONTROL16BACKCOLOR__set__El@8                                        2     0.00002      0.00%     5.19%
        __ZN2MY3SYS5FORMS8GRIDROWSC1Ev                                                         1     0.00001      0.00%     1.96%
        __ZN2MY3SYS5FORMS7CONTROL16FORECOLOR__set__El@8                                        2     0.00001      0.00%     1.43%
        __ZN2MY3SYS5FORMS11GRIDCOLUMNSC1Ev                                                     1     0.00001      0.00%     1.32%
        __ZN2MY3SYS5FORMS7CONTROL13PARENT__set__EPS2_@8                                        1     0.00000      0.00%     1.22%
        WLET                                                                                   2     0.00000      0.00%     1.14%
        __ZN2MY3SYS5FORMS7TEXTBOX16MULTILINE__set__Eb@8                                        1     0.00000      0.00%     0.87%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT12WIDTH__set__El@8                                1     0.00000      0.00%     0.66%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HEIGHT__set__El@8                               1     0.00000      0.00%     0.61%
        __ZN2MY3SYS5FORMS7CONTROL18BORDERSTYLE__set__El@8                                      1     0.00000      0.00%     0.56%
        GETSYSCOLOR                                                                            3     0.00000      0.00%     0.05%
        __ZN2MY3SYS5FORMS7CONTROL12STYLE__set__El@8                                            1     0.00000      0.00%     0.03%
        __ZN2MY3SYS5FORMS7CONTROL14EXSTYLE__set__El@8                                          1     0.00000      0.00%     0.03%
        __ZN2MY3SYS5FORMS7CONTROL12BRINGTOFRONTEv@4                                            1     0.00000      0.00%     0.00%
        __ZN2MY3SYS7DRAWING4FONT12COLOR__get__Ev@4                                             1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS4GRIDD1Ev                                                                     1     0.11762      0.04%

        __ZN2MY3SYS5FORMS8GRIDROWS5CLEAREv@4                                                   1     0.11422      0.04%    97.11%
        __ZN2MY3SYS5FORMS11GRIDCOLUMNS5CLEAREv@4                                               1     0.00208      0.00%     1.77%
        __ZN2MY3SYS5FORMS7CONTROLD1Ev                                                          1     0.00093      0.00%     0.79%
        __ZN2MY3SYS5FORMS8GRIDROWSD1Ev                                                         1     0.00020      0.00%     0.17%
        __ZN2MY3SYS5FORMS7TEXTBOXD1Ev                                                          1     0.00017      0.00%     0.15%
        UNREGISTERCLASS                                                                        1     0.00001      0.00%     0.01%
        __ZN2MY3SYS5FORMS11GRIDCOLUMNSD1Ev                                                     1     0.00000      0.00%     0.00%
        GETMODULEHANDLE                                                                        1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS4GRIDixEl@8                                                                   5     0.00000      0.00%

        __ZN2MY3SYS5FORMS8GRIDROWS11ITEM__get__El@8                                            5     0.00000      0.00%    27.27%

__ZN2MY3SYS5FORMS5LABEL11TEXT__set__ERw@8                                                      1     0.00000      0.00%

        __ZN2MY3SYS5FORMS7CONTROL11TEXT__set__ERw@8                                            1     0.00000      0.00%    81.82%
        __ZN2MY3SYS5FORMS5LABEL7Lt_68C7Ev@4                                                    1     0.00000      0.00%     2.27%

__ZN2MY3SYS5FORMS5LABEL15TABINDEX__set__El@8                                                   1     0.00000      0.00%

        __ZN2MY3SYS5FORMS7CONTROL14CHANGETABINDEXEl@8                                          1     0.00000      0.00%     8.33%

__ZN2MY3SYS5FORMS5LABEL7Lt_694EEv@4                                                            1     0.00000      0.00%

        ABS_                                                                                   5     0.00000      0.00%     6.52%
        __ZN2MY3SYS5FORMS7CONTROL11RECREATEWNDEv@4                                             1     0.00000      0.00%     2.17%
        __ZN2MY3SYS5FORMS7CONTROL12STYLE__set__El@8                                            1     0.00000      0.00%     2.17%
        __ZN2MY3SYS5FORMS5LABEL12STYLE__get__Ev@4                                              1     0.00000      0.00%     2.17%

__ZN2MY3SYS5FORMS5LABELC1Ev                                                                    1     0.00021      0.00%

        __ZN2MY3SYS5FORMS7CONTROLC1Ev                                                          1     0.00011      0.00%    51.92%
        __ZN2MY3SYS5FORMS7CONTROL13REGISTERCLASSERwS3_Pv@12                                    1     0.00003      0.00%    14.44%
        __ZN2MY3SYS7DRAWING11GRAPHICTYPEC1Ev                                                   1     0.00002      0.00%     9.72%
        __ZN2MY3SYS5FORMS7CONTROL16BACKCOLOR__set__El@8                                        1     0.00002      0.00%     8.50%
        __ZN2MY3SYS6OBJECT6SCALEYEf@8                                                          1     0.00001      0.00%     4.86%
        __ZN2MY3SYS5FORMS5LABEL7Lt_694EEv@4                                                    1     0.00000      0.00%     2.15%
        WLET                                                                                   2     0.00000      0.00%     1.40%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HEIGHT__set__El@8                               1     0.00000      0.00%     1.26%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT12WIDTH__set__El@8                                1     0.00000      0.00%     1.17%
        GETSYSCOLOR                                                                            1     0.00000      0.00%     0.05%
        __ZN2MY3SYS7DRAWING4FONT11SIZE__get__Ev@4                                              2     0.00000      0.00%     0.05%
        __ZN2MY3SYS5FORMS7CONTROL16BACKCOLOR__get__Ev@4                                        1     0.00000      0.00%     0.05%
        __ZN2MY3SYS5FORMS7CONTROL14EXSTYLE__set__El@8                                          1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS5LABELD1Ev                                                                    1     0.00112      0.00%

        __ZN2MY3SYS5FORMS7CONTROLD1Ev                                                          1     0.00110      0.00%    97.70%
        __ZN2MY3SYS7DRAWING11GRAPHICTYPED1Ev                                                   1     0.00002      0.00%     2.10%

__ZN2MY3SYS5FORMS7CONTROL10UPDATELOCKEv@4                                                      1     0.00037      0.00%

        LOCKWINDOWUPDATE                                                                       1     0.00037      0.00%    99.75%

__ZN2MY3SYS5FORMS7CONTROL11CLIENTWIDTHEv@4                                                     1     0.00000      0.00%

        GETCLIENTRECT                                                                          1     0.00000      0.00%    10.00%
        __ZN2MY3SYS6OBJECT8UNSCALEXEf@8                                                        1     0.00000      0.00%     5.00%

__ZN2MY3SYS5FORMS7CONTROL11GETCONTROLSEv@4                                                     1     0.00002      0.00%

        __ZN2MY3SYS5FORMS7CONTROL12ENUMCONTROLSEPS2_@8                                        13     0.00001      0.00%    78.92%
        __ZN4LIST5CLEAREv@4                                                                    1     0.00000      0.00%     0.60%
        __ZN2MY3SYS5FORMS7CONTROL12CONTROLCOUNTEv@4                                            1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS7CONTROL11HINT__set__ERw@8                                                    1     0.00000      0.00%

        WLET                                                                                   1     0.00000      0.00%    88.00%

__ZN2MY3SYS5FORMS7CONTROL11TEXT__get__Ev@4                                                    21     0.00241      0.00%

        __ZN2MY3SYS5FORMS7CONTROL7PERFORMEjji@16                                              21     0.00129      0.00%    53.52%
        GETWINDOWTEXT                                                                         21     0.00105      0.00%    43.44%
        __ZN7USTRING4VPTREv@4                                                                 42     0.00001      0.00%     0.27%
        __ZN7USTRING6RESIZEEl@8                                                               21     0.00001      0.00%     0.26%
        WGET                                                                                  21     0.00000      0.00%     0.12%

__ZN2MY3SYS5FORMS7CONTROL11TEXT__set__ERw@8                                                    5     0.00194      0.00%

        SETWINDOWTEXTW                                                                         5     0.00191      0.00%    98.73%
        __ZN7USTRINGaSERw@8                                                                    5     0.00001      0.00%     0.74%
        __ZN7USTRING4VPTREv@4                                                                  5     0.00000      0.00%     0.02%

__ZN2MY3SYS5FORMS7CONTROL12ALLOCATEHINTEv@4                                                    1     0.00262      0.00%

        CREATEWINDOWEX                                                                         1     0.00260      0.00%    99.18%
        SENDMESSAGE                                                                            2     0.00002      0.00%     0.67%
        GETMODULEHANDLE                                                                        2     0.00000      0.00%     0.02%
        __ZN2MY3SYS14COMPONENTMODEL9COMPONENT13HANDLE__get__Ev@4                               1     0.00000      0.00%     0.00%

__ZN2MY3SYS5FORMS7CONTROL12CLIENTHEIGHTEv@4                                                    1     0.00000      0.00%

        GETCLIENTRECT                                                                          1     0.00000      0.00%     7.14%
        __ZN2MY3SYS6OBJECT8UNSCALEYEf@8                                                        1     0.00000      0.00%     7.14%

__ZN2MY3SYS5FORMS7CONTROL12ENUMCONTROLSEPS2_@8                                                13     0.00001      0.00%

        __ZN4LIST3ADDEPv@8                                                                    13     0.00001      0.00%    45.80%
        __ZN2MY3SYS5FORMS7CONTROL12ENUMCONTROLSEPS2_@8                                         1     0.00000      0.00%    12.21%
        __ZN2MY3SYS5FORMS7CONTROL12CONTROLCOUNTEv@4                                           13     0.00000      0.00%     5.34%

__ZN2MY3SYS5FORMS7CONTROL12REQUESTALIGNEllbPS2_@20                                             1     0.00001      0.00%

        __ZN2MY3SYS5FORMS7CONTROL11CLIENTWIDTHEv@4                                             1     0.00000      0.00%    25.00%
        __ZN2MY3SYS6OBJECT9CLASSNAMEEv@4                                                       3     0.00000      0.00%    20.00%
        __ZN2MY3SYS5FORMS7CONTROL12CLIENTHEIGHTEv@4                                            1     0.00000      0.00%    17.50%
        FB_WSTRCOMPARE                                                                         3     0.00000      0.00%     3.75%
        __ZN2MY3SYS5FORMS7CONTROL12CONTROLCOUNTEv@4                                            2     0.00000      0.00%     1.25%
        __ZN2MY3SYS5FORMS7CONTROL12ALIGN__get__Ev@4                                            1     0.00000      0.00%     1.25%

